"scenario_id","technology","country","admin_level","admin1","admin2","admin_unit","survey_n","eligible_population","target_percent","deadline_months","sigma","delta","sigma_source","delta_source","sigma_parameter_level","delta_parameter_level","minimum_TOT","TOT_per_1000","adoption_at_deadline_percent","earliest_safe_withdrawal_month","adoption_at_withdrawal_percent","minimum_post_adoption_percent","adoption_1y_after_percent","adoption_3y_after_percent","adoption_5y_after_percent","target_maintained_after_withdrawal","status"
"PPT_00343","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,30,36,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",32,3.2,30.467074896399,36,30.4670704591031,30.4670704591031,39.2098853729093,47.4414116306611,51.3920571675301,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00344","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,30,48,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",20,2,30.9805397258967,48,30.9805360871939,30.9805360871939,38.0165239354889,45.8175163531641,50.1804018779923,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00345","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,30,60,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",13,1.3,30.2005536873923,60,30.2005509695477,30.2005509695477,36.2315076380316,43.9451470595142,48.8197933244723,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00346","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,40,12,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",495,49.5,40.0124442616041,12,40.0124442263574,40.0124442263574,62.534060967405,67.1781850436228,62.466326132942,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00347","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,40,24,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",101,10.1,40.052679576621,24,40.0526614572563,40.0526614572563,53.1712456335386,58.8330860840391,58.1238833402047,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00348","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,40,36,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",49,4.9,40.2026283113501,36,40.2026281877127,40.2026281877127,49.2363692114331,54.8436383214627,55.7268797904571,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00349","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,40,48,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",30,3,40.2335177503084,48,40.2334915407272,40.2334915407272,47.2504427630175,52.7061380382113,54.3373834120958,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00350","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,40,60,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",21,2.1,40.8719874241072,60,40.8719752721823,40.8719752721823,46.6890110377218,51.8137587325042,53.6745477850628,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00351","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,50,12,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00352","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,50,24,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",160,16,50.0149984346628,24,50.0149834967752,50.0149834967752,62.2026141192338,63.932101184299,60.3794769950496,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00353","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,50,36,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",74,7.4,50.0373136506183,36,50.0372788718885,50.0372788718885,58.1612326944409,60.2133372822156,58.3182250497628,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00354","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,50,48,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",46,4.6,50.4065651927322,48,50.4065645152488,50.4065645152488,56.3199640183195,58.2525624146056,57.1038548113441,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00355","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,50,60,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",32,3.2,50.556000405508,60,50.5559719567328,50.5559719567328,55.1658035463521,56.983265641249,56.2728566880191,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00356","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,60,12,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00357","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,60,24,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",287,28.7,60.0169375836435,24,60.0169243165115,60.0169243165115,69.2743843079726,66.8793060791802,61.3471229915392,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00358","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,60,36,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",118,11.8,60.0267081370166,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00359","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,60,48,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",72,7.2,60.0559904068761,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00360","Push-Pull","Kenya","Admin2","Siaya","Alego-Usonga","Alego-Usonga",32,10000,60,60,0.82051282051282,0.0758500435919791,"Kenya / Siaya / Alego-Usonga","Transferred Uganda survey estimate","Country","Transferred",51,5.1,60.061073474987,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00361","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,10,12,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",58,5.8,10.1266214340803,12,10.126622543275,10.126622543275,21.2437153595118,32.210380157748,40.0109094374384,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00362","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,10,24,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",17,1.7,10.1366931155792,24,10.1366937357094,10.1366937357094,16.0461997290431,24.2876682296799,32.2061978588806,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00363","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,10,36,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",9,0.9,10.6400328604916,36,10.6400343531199,10.6400343531199,15.1107939616122,22.5387891871727,30.2986219012634,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00364","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,10,48,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",6,0.6,11.5725936407798,48,11.5725980982633,11.5725980982633,15.541212027756,22.7960279795508,30.5329247022476,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00365","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,10,60,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",4,0.4,11.5909149638768,60,11.5909207273679,11.5909207273679,15.1189096256065,22.0918904506569,29.7541353114005,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00366","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,20,12,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",137,13.7,20.0770283950281,12,20.0770285775816,20.0770285775816,38.6193296883207,50.5238598567438,53.8877393660721,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00367","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,20,24,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",38,3.8,20.1627737875549,24,20.1627738068535,20.1627738068535,30.1511049322691,40.3052438001988,46.5061238476832,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00368","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,20,36,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",19,1.9,20.2385840244248,36,20.238584536673,20.238584536673,27.4136958697544,36.6304467199462,43.4742635243965,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00369","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,20,48,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",12,1.2,20.8552085985528,48,20.8552107666071,20.8552107666071,26.8249760736676,35.547787106503,42.4993488931987,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00370","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,20,60,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",8,0.8,20.7863800196991,60,20.7863816175219,20.7863816175219,26.0102478683707,34.4284021598032,41.5073994382243,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00371","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,30,12,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",261,26.1,30.0388718127817,12,30.0388707380821,30.0388707380821,52.4909996270488,61.3941601751987,59.9286736103199,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00372","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,30,24,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",65,6.5,30.0456828395792,24,30.0456662283685,30.0456662283685,42.4155409161311,51.2030549757089,53.9039551176414,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00373","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,30,36,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",32,3.2,30.0930077380435,36,30.0929992744322,30.0929992744322,38.8098016591403,47.0777766728084,51.0793446992416,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00374","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,30,48,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",20,2,30.6198062302605,48,30.6198062302548,30.6198062302548,37.6303120134228,45.4463864759729,49.8517337355114,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00375","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,30,60,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",14,1.4,31.4045755344722,60,31.4045687434858,31.4045687434858,37.4525700552368,44.8882575095863,49.368426959443,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00376","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,40,12,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00377","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,40,24,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",104,10.4,40.1788672422036,24,40.1788496593958,40.1788496593958,53.31732467546,58.9350261573746,58.1158656604942,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00378","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,40,36,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",50,5,40.2240916860716,36,40.2240655269238,40.2240655269238,49.2650277747546,54.8372827986449,55.6527451522867,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00379","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,40,48,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",31,3.1,40.585364302359,48,40.5853375469929,40.5853375469929,47.5763751972447,52.8804857834274,54.354896115665,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00380","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,40,60,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",21,2.1,40.4602518749467,60,40.4602449923596,40.4602449923596,46.2901405218255,51.4860715783824,53.4104914500297,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00381","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,50,12,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00382","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,50,24,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",165,16.5,50.0237258892427,24,50.0237038033698,50.0237038033698,62.1959207001015,63.93739442023,60.3280873268853,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00383","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,50,36,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",76,7.6,50.1369076994686,36,50.1368850128952,50.1368850128952,58.2460714188704,60.2412778099025,58.2646327563975,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00384","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,50,48,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",47,4.7,50.4411490965458,48,50.4411203921192,50.4411203921192,56.3407815947511,58.2266877660518,57.0185925406872,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00385","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,50,60,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",32,3.2,50.1254553749045,60,50.1254264288962,50.1254264288962,54.7935417740664,56.7281718685645,56.0781965472455,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00386","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,60,12,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",,,,,,,,,,FALSE,"Target not achieved with <= 500 ToTs"
"PPT_00387","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,60,24,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",302,30.2,60.0146414463616,24,60.0146403174421,60.0146403174421,69.1835503588472,66.8199632463709,61.2653299043427,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00388","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,60,36,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",122,12.2,60.1022131821694,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00389","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,60,48,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",74,7.4,60.1156990391156,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00390","Push-Pull","Kenya","Admin2","Siaya","Bondo","Bondo",3,10000,60,60,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",52,5.2,60.0036726680481,,,,,,,FALSE,"Target achieved; continued support required within tested horizon"
"PPT_00391","Push-Pull","Kenya","Admin2","Siaya","Rarieda","Rarieda",4,10000,10,12,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",58,5.8,10.1266214340803,12,10.126622543275,10.126622543275,21.2437153595118,32.210380157748,40.0109094374384,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00392","Push-Pull","Kenya","Admin2","Siaya","Rarieda","Rarieda",4,10000,10,24,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",17,1.7,10.1366931155792,24,10.1366937357094,10.1366937357094,16.0461997290431,24.2876682296799,32.2061978588806,TRUE,"Target achieved; safe withdrawal identified"
"PPT_00393","Push-Pull","Kenya","Admin2","Siaya","Rarieda","Rarieda",4,10000,10,36,0.802547770700637,0.0758500435919791,"Kenya / Siaya","Transferred Uganda survey estimate","Country","Transferred",9,0.9,10.6400328604916,36,10.6400343531199,10.6400343531199,15.1107939616122,22.5387891871727,30.2986219012634,TRUE,"Target achieved; safe withdrawal identified"
